0,1,2,3,4,5,6,7,8,9,10
10479,122,11448,218,1040,11340,9943,1824,5022,13984,4711
10480,1600,3223,1470,6262,15061,9343,15034,9787,7982,4339
10481,13902,10961,15477,5307,3819,11048,11382,765,8115,930
10482,3419,7581,13534,7311,8846,7944,11993,14427,15649,8648
10483,8446,9446,2990,10711,2088,6492,2017,8777,12367,8041
10484,9904,16016,1693,13262,13441,11566,8577,2898,13926,2974
10485,10950,14888,13583,12930,10152,7324,11896,14423,7128,6358
10486,2638,8109,6693,190,4532,12,2943,1031,7350,3601
10487,804,275,359,11964,6420,12460,10392,1014,8855,9962
10488,14161,14275,7520,7537,2693,6583,5205,2741,9548,9750
10489,244,4,15160,1809,1080,5779,357,10254,13960,13585
10490,11820,9012,2319,10395,2696,6951,14782,12879,8722,3798
10491,14658,14966,10886,9990,3257,11796,9861,13510,6947,11973
10492,14078,11046,6252,11208,13096,14571,13287,5764,14239,6007
10493,1006,10732,11897,14137,9886,6418,6552,5202,10718,4925
10494,13390,13118,5614,12653,14671,5910,10085,11425,4335,12342
10495,1663,14808,7258,4931,10701,10670,8857,15573,7210,13324
10496,9761,4739,789,1724,600,8993,4989,1459,4405,2738
10497,10868,9066,2099,12999,6483,5362,3962,14534,10936,14941
10498,11856,5648,2888,10337,5302,8052,12639,12302,1008,11115
10499,15650,13937,3461,10365,7660,2419,11133,13430,4512,9670
10500,620,2457,13178,2030,4809,7254,8155,1839,9288,8847
10501,1817,12532,13817,15419,14091,4048,10624,9641,1321,9928
10502,11922,3231,1343,14203,8292,13460,2511,9642,1838,11384
10503,7368,12195,5821,15777,6580,6931,7806,10817,7606,771
10504,12493,14909,3960,9647,2514,5882,3057,9003,9716,1445
10505,5574,2898,4933,13421,5614,7120,13877,10098,8089,11065
10506,15298,4788,12028,3393,7239,15709,15846,13046,4415,6102
10507,1981,10737,13715,8132,4621,10523,244,8835,12177,12343
10508,6391,11238,6916,11026,6751,273,8447,15616,3510,9309
10509,14957,14662,7672,8064,1165,10514,13795,4459,6267,6019
10510,11160,1696,14024,5913,9766,13344,4554,7168,7578,5563
10511,14270,4094,11321,15369,11978,4448,14297,927,15389,14816
10512,15209,2328,7569,3770,2060,11238,5290,0,3066,14109
10513,11814,4054,5664,14090,8318,9,944,10918,3909,14601
10514,3431,11035,8064,2664,8587,827,6267,5910,2136,13930
10515,8231,3132,14850,12302,8639,3270,3694,6706,2488,14758
10516,11482,10047,300,12990,15486,10672,12032,237,14398,15819
10517,7648,1692,16019,1106,6238,12212,13305,4370,8804,3997
10518,14093,1675,6022,1660,11347,12196,11196,1996,5682,15853
10519,12019,11855,10133,11996,14586,8492,15002,11389,12573,12297
10520,6840,12430,8876,11399,14889,12989,1157,10627,8178,11764
10521,3852,1697,7854,5448,7574,10379,3296,13103,12375,5975
10522,5745,15037,7758,1939,4030,10344,6653,8662,6250,2765
10523,4287,4969,2984,1593,5851,3929,11250,14595,8489,9850
10524,72,238,7793,9124,5430,1525,446,3270,13627,110
10525,16065,15771,6357,12035,13281,3877,4335,7532,7317,9954
10526,6131,8463,12111,13753,12650,238,13252,13435,7932,16016
10527,6314,3077,15856,13873,7123,4550,3777,8815,6258,16046
10528,4243,2045,2394,11419,6845,7317,14409,2956,13969,14096
10529,10813,6357,7532,4855,3916,15351,8602,8909,1652,11059
10530,15742,4775,6907,6720,1801,1692,13704,7007,2770,11711
10531,885,15484,9447,12607,410,3341,12616,8483,9665,8336
10532,8429,12327,9794,10135,9985,4888,3334,3259,42,13332
10533,842,2687,11534,54,3553,2170,12555,7487,14508,2822
10534,8490,11288,14196,6508,13506,14730,3869,12956,10238,3654
10535,14001,8762,705,7473,5689,6545,16014,5174,6048,6589
10536,13236,5842,10257,13203,15852,5513,3404,7057,12254,15620
10537,6811,14380,6170,12511,10000,13968,4279,1793,4170,9470
10538,11107,1349,9315,5229,4693,11691,6134,12198,1687,4678
10539,15203,3449,2707,1647,2979,83,7659,3922,1923,12547
10540,7734,13349,5632,11034,11757,11811,9613,13920,1359,13126
10541,1592,10293,15721,14103,14099,1837,12815,2695,5612,5081
10542,9227,4605,412,956,8056,11160,2171,8901,13595,16086
10543,4029,12543,9661,6034,15206,13362,6617,15607,3431,5910
10544,5911,7274,14074,2852,4020,8739,11633,5337,11929,8736
10545,4663,8434,3150,2776,100,5903,219,7026,3781,2270
10546,2274,12136,12028,12995,3899,8014,15558,647,7683,4788
10547,15849,1628,9733,11308,4286,1286,12875,5628,8817,4143
10548,12609,9558,11195,10600,8792,6423,7158,11808,9310,11762
10549,6957,13806,13543,10752,9874,16013,10802,9885,8003,14066
10550,13960,13271,9805,11507,2864,11529,12496,12261,4239,3177
10551,5942,11979,11782,15226,1438,5929,15978,9417,953,3581
10552,13414,15602,15503,11215,15263,11502,12232,4482,12050,15639
10553,1739,9749,14601,4061,15251,11543,417,4120,2703,3909
10554,7653,4329,400,3128,15261,13291,11654,12837,7874,15083
10555,13094,13810,14036,15434,14742,15979,3688,14943,15911,14152
10556,2593,1957,7879,9613,125,12790,2047,9622,374,9567
10557,4092,4263,2790,8180,11392,5483,1578,2220,5817,9180
10558,9063,9853,8879,7881,8457,8112,10419,4619,9150,60
10559,12704,15320,5243,2589,14931,14689,2832,7321,660,7652
10560,7277,2742,845,1796,15334,7575,764,12731,142,14994
10561,1706,4336,5483,12733,12159,15053,12557,4094,8465,3891
10562,13230,6992,2964,2863,9604,10626,8595,57,9046,3171
10563,2840,2385,13385,8383,7973,11898,2200,1136,12734,4892
10564,2950,8431,2621,4981,7245,382,2525,12988,4625,5082
10565,1061,2113,5452,12179,9792,560,8001,8200,15178,2421
10566,13819,10828,15000,11800,9308,12706,5135,12639,3899,15225
10567,10248,12423,12213,978,9748,6549,4539,5086,6485,981
10568,3832,15351,6357,9371,11166,5657,14913,11392,8208,7424
10569,1388,6828,2405,339,7547,5593,1297,2051,220,11877
10570,8944,12166,10846,10801,14322,7411,9994,10067,11785,15017
10571,13242,8092,13457,6822,1017,14710,10106,14543,13894,10338
10572,14379,12725,15618,600,1096,8231,10310,1161,2448,6016
10573,3079,7453,8779,1263,3721,7295,14231,7726,2076,4860
10574,12556,1670,11380,5353,9036,14350,15237,3255,14882,10898
10575,134,11768,16024,3908,5433,10891,7493,15142,2871,13206
10576,2314,3977,4011,1328,1076,2512,2233,1192,5268,1040
10577,13901,4878,9147,11105,8380,1400,5858,7568,3329,8145
10578,14627,6935,13934,654,4367,15863,11424,4557,10059,12387
10579,15735,9085,9905,4837,5608,4443,4070,14388,3363,11266
10580,42,10132,9034,8202,12685,3456,4451,888,15857,1748
10581,6391,11238,9873,14168,6566,13743,5389,3465,14768,6528
10582,2161,2284,7810,3847,11986,10025,7494,11661,2332,7104
10583,2277,5197,1736,6810,15325,11912,8933,15245,6290,12518
10584,13006,130,7392,7852,16109,5787,11269,13816,8712,3767
10585,1383,5399,2010,5329,13863,11814,3009,15234,5603,11512
10586,1243,675,2,9603,2925,14170,4727,2605,10009,2085
10587,338,11242,1805,4352,3053,11321,1943,8015,15389,11848
10588,14588,3783,11037,11217,3754,11379,4366,6976,218,3269
10589,11859,9897,13834,8449,6396,1787,14889,3006,15543,9690
10590,5329,2010,12028,14800,5315,14131,11045,1534,7648,2906
10591,13688,94,3655,6091,406,3119,618,15420,6857,53
10592,12633,7173,6964,12519,8624,2434,2723,8659,2253,14176
10593,10426,7574,7591,3880,11118,5029,5650,11281,9381,4228
10594,8678,15351,8547,4987,10207,10462,8180,6380,15733,15906
10595,12125,11767,12510,10892,7632,8538,14216,5196,8410,14710
10596,78,12788,12801,8005,13995,14409,13976,7120,698,11408
10597,9469,2951,2199,4587,12779,3694,3132,4644,3457,9396
10598,10627,10628,10629,1505,8524,12075,756,760,66,2928
10599,12178,10512,0,6668,2802,7346,8303,15884,11098,9404
10600,11195,11463,2494,12609,5920,10548,13665,3286,9558,5446
10601,13759,1996,5088,14653,11479,2730,9102,1048,7268,8620
10602,14723,1045,9508,598,6845,14096,7438,12020,14409,1690
10603,6604,8068,11834,12392,11817,8711,3115,8345,6372,10074
10604,369,4633,4033,1969,14551,4451,6785,593,8399,15638
10605,9101,3073,12930,2940,13583,6865,11466,7128,10485,3375
10606,9603,3883,1104,9197,11617,13528,11543,9631,14335,14680
10607,5145,13223,13883,8628,12103,10474,8834,6408,10020,13190
10608,2662,14135,15422,14934,13694,14987,6878,15708,517,4365
10609,2739,12838,7006,5892,2924,15377,3730,232,15566,1239
10610,5551,3542,11512,10034,6615,7619,283,916,2323,6989
10611,5751,10091,5034,4759,8321,4718,8470,11493,277,7177
10612,7875,15207,6470,14279,14033,13204,14562,4162,2456,1060
10613,12286,13119,11472,12049,10086,6242,5641,4977,7561,7210
10614,9181,7316,6676,16125,864,11616,14980,10874,4133,9532
10615,12935,2874,4907,7088,3159,4570,13451,13731,15073,15000
10616,1244,6508,9320,13709,7299,9771,10196,5785,14447,5791
10617,2536,10213,437,15939,10874,4133,711,4330,8531,4421
10618,13857,1725,9941,13743,12024,4135,3227,1537,12745,1923
10619,14079,14422,11376,13391,5998,1722,11772,1900,7287,13736
10620,4526,5147,11870,9409,7307,8568,11502,8628,12527,5224
10621,8961,7171,14437,70,7505,8798,7934,6482,14906,5252
10622,2395,12485,5089,15059,7527,2296,3708,13846,6902,12869
10623,1406,12478,10286,6064,11507,8198,5167,2154,7575,1597
10624,12309,10119,1604,417,45,2978,16055,7413,10990,1540
10625,8146,7895,2775,7257,13855,2266,9645,12498,11350,14392
10626,7325,8935,8851,1077,13230,3442,9814,14094,2964,5122
10627,10598,10628,10629,14889,6840,1845,373,8524,760,9880
10628,10598,10627,10629,10531,885,2184,7036,15484,4389,11153
10629,10627,10628,10598,3060,11897,14181,10898,3376,2093,6552
10630,1354,4908,2502,15674,10135,1146,15616,7292,10703,5403
10631,23,1310,6842,1689,15327,11564,15126,9985,751,630
10632,10367,2588,14973,3417,9470,12638,6896,6359,9772,9698
10633,2717,15202,6862,15706,1576,4594,2680,4125,13324,8176
10634,7350,8109,1031,1877,10486,12352,2638,8219,2964,12102
10635,11031,833,11494,10389,569,9563,4422,14026,6755,5707
10636,9470,9167,14157,8151,4024,2255,11529,12833,6366,3507
10637,8024,15657,8628,11884,3974,13223,9940,5850,13270,15439
10638,3517,10235,1081,7405,3552,5106,5834,285,7850,530
10639,3468,10727,7635,1427,6692,13650,10227,2335,8219,4460
10640,2529,13997,3977,11127,135,7009,12931,3481,8483,2221
10641,15,15578,12785,1160,6732,92,6264,14105,7087,15386
10642,7351,10288,5280,8711,11222,2043,529,5468,11493,667
10643,4701,13998,969,13832,8987,11127,2168,8644,13511,11080
10644,12892,3310,8045,13559,14445,10249,13131,11423,6544,11512
10645,14551,4185,4262,14712,5044,7381,10691,6990,3656,14849
10646,10823,5713,11449,11228,9726,15074,14100,14785,926,14503
10647,109,724,4213,13555,3299,9362,11213,11063,14822,1388
10648,11273,15999,11429,6594,9562,4566,4789,4321,8442,14148
10649,10336,4178,4875,10436,8548,878,13548,4494,13262,12529
10650,1520,9632,15335,4658,12606,14333,4341,2021,6980,14700
10651,2770,1616,5606,6907,7566,15729,4775,11711,12301,4150
10652,10639,3468,7009,1328,4983,3977,12828,5507,11565,4460
10653,11568,13161,5821,13538,12767,11530,15626,3015,15791,10410
10654,7145,2023,488,7580,12204,2781,11212,1564,16096,8449
10655,3504,11546,4451,2511,593,6785,13559,11219,1801,422
10656,6854,5218,4682,9172,475,16052,8583,15184,5395,673
10657,1499,4634,3632,10359,12209,16016,15762,10238,12795,1305
10658,3574,9796,53,9417,10011,2168,11448,16002,12854,12832
10659,4851,11763,6963,1839,11007,134,9596,9543,5785,6126
10660,9797,12697,777,11743,4708,6957,12151,8003,11622,15277
10661,14854,13357,9773,14712,15384,9156,14681,13193,717,1983
10662,9100,1337,8538,10892,10595,14013,10854,2435,3787,12481
10663,7209,8714,13111,12219,391,12937,2903,793,1606,12990
10664,8625,1475,13162,4512,12538,3542,10132,1182,12995,1707
10665,14864,5442,2686,1725,4303,12772,5828,5959,10239,7706
10666,8743,12032,7219,12990,13213,6860,5879,12219,10047,13777
10667,415,4211,5268,4809,7397,2030,12321,13293,3589,12856
10668,9074,15483,2955,7009,4236,10452,4317,11522,11094,12194
10669,13430,5004,5191,3980,9022,1365,3208,14260,5044,732
10670,9354,7258,2741,15906,8488,14337,15573,8810,15427,15843
10671,11984,105,4992,15577,3745,2228,3633,2206,7575,1612
10672,13172,1867,12981,8905,2198,9451,5893,932,1623,5122
10673,10861,12068,7707,3862,11407,15834,7657,4232,345,13755
10674,5948,5315,3779,4944,15924,7032,13266,6990,9109,11711
10675,7634,2313,2305,487,3608,4627,15399,11357,7238,3457
10676,4590,8520,9398,9811,11941,5388,7434,3751,3764,12909
10677,4393,14203,4646,7935,4368,14809,11384,9930,3500,11121
10678,11044,3131,5713,6472,2281,11634,10931,5141,3760,8315
10679,4971,12000,9195,14844,7242,6527,5299,5217,667,15280
10680,3876,5713,8439,3131,2037,7026,5919,11044,12934,6422
10681,1517,9504,11208,12397,12045,4380,4497,14626,4530,5318
10682,956,8164,11160,11580,1276,6921,6542,4883,9829,8884
10683,150,8808,1659,9620,3447,4288,24,2586,10198,15956
10684,921,11570,9377,4134,12213,878,6003,5215,6705,12354
10685,4021,13466,10448,15873,4247,5386,7385,14557,9870,3947
10686,14708,7625,2648,12176,7663,15576,14253,4356,7724,9313
10687,13784,13308,12312,9623,2747,9049,11586,6441,1001,14499
10688,642,9763,9500,9268,3918,5370,1478,7014,7839,11494
10689,14464,7329,13406,15531,8389,7765,6391,2883,11695,12329
10690,7018,11401,9105,7804,6701,2770,12981,4775,4150,6907
10691,10645,7820,14712,11005,1801,15638,6990,1862,3846,5044
10692,9824,13225,4998,13343,7786,6759,654,1286,11190,1133
10693,10894,12563,5149,12446,5849,737,3523,6266,11221,16061
10694,10115,4967,3140,13680,3013,9666,12756,13087,1017,8368
10695,13275,10873,6300,6299,13505,7793,13627,446,2391,110
10696,12779,10347,3200,5161,6800,14199,10675,5666,14398,5707
10697,14494,9732,8639,10288,7351,10756,4698,2702,16112,9195
10698,12931,16092,8538,2529,12721,4460,13931,7115,10452,5957
10699,12917,14074,15476,10116,7481,9229,1095,9877,10297,3919
10700,11284,1060,14425,14847,9394,3717,11671,13683,8148,6614
10701,16090,9275,11116,15749,14110,10976,14765,15478,15786,1508
10702,1713,11769,4408,6493,16077,1978,6173,3612,11445,8598
10703,6532,12234,652,13762,10630,3615,7656,593,1658,15186
10704,125,3534,15238,510,1772,3493,16046,7389,9622,14884
10705,550,15598,10352,5203,610,7800,8146,9816,6946,2381
10706,879,6064,8552,320,2613,14918,8447,1486,6606,6217
10707,6913,15001,4778,7455,6319,5466,677,11245,14715,3931
10708,6354,6978,13713,1201,15356,12525,21,4015,2692,5935
10709,9403,11337,972,494,24,4185,60,11357,8460,10759
10710,9413,15034,9130,5161,8561,4339,7500,129,8567,1389
10711,10837,8457,8777,14011,6286,4619,2176,15446,5023,7881
10712,4989,13219,4056,2608,9903,1936,1417,15997,1084,8989
10713,1727,3501,14199,9451,2633,11357,4627,3608,487,10964
10714,3166,2516,2419,12538,3779,9252,12835,5292,6100,5044
10715,5724,15563,15133,3228,9818,380,8844,1611,11713,13394
10716,10872,15333,12263,6650,12237,12129,13383,15952,3475,10075
10717,2049,1903,3132,3786,4406,15801,13175,5909,6240,14008
10718,10732,11897,14137,12852,657,11330,5202,14886,1006,6552
10719,7936,9592,4573,5370,10328,9360,583,11000,7929,6130
10720,9908,3914,7158,2959,3659,1294,5910,6900,12238,6709
10721,12616,4756,2920,1714,7913,13911,13751,2618,3481,10621
10722,11492,8235,8312,1693,7802,3621,9148,8465,8288,6900
10723,11237,9818,4510,9755,6557,5261,15563,2006,3228,5066
10724,1762,7173,3014,738,15147,1160,14322,10008,15476,723
10725,15221,1920,773,13071,3341,3032,865,12514,6118,4626
10726,3439,10138,3848,928,8165,14849,10964,3335,2315,16123
10727,3820,7446,1856,10639,14731,5562,4316,9288,0,1108
10728,14672,9999,4448,13231,9937,14270,10185,13731,15730,11540
10729,8641,9402,3009,8583,25,8916,4432,11523,12278,4001
10730,2498,12039,13014,2400,6346,12513,3834,8318,14601,1963
10731,3456,12953,16047,15145,12018,10139,1658,10132,7744,9192
10732,14137,11897,10718,12852,9886,11330,1006,5353,5202,6552
10733,10515,5701,8231,7143,15643,3028,16103,1724,14850,789
10734,7652,12731,14215,7575,5385,8124,1646,2329,7015,3890
10735,13039,129,1285,136,1389,8561,7982,1600,7500,6262
10736,3237,9164,7802,15056,546,4859,11501,10932,13420,14907
10737,1533,9910,1243,13580,10586,673,16070,2581,8477,8779
10738,5560,6155,3072,12639,14191,8630,12732,8052,16059,12302
10739,1975,9048,6535,5121,4400,9325,12707,8158,2412,2344
10740,10947,3301,1825,8108,10010,3674,14703,4535,13506,5917
10741,15729,7357,16123,10993,4742,11816,11953,6031,4390,5143
10742,13847,13012,8601,3215,6899,7376,11757,3440,3181,4413
10743,11238,6391,1652,15997,9801,15844,2448,2518,2667,2506
10744,10999,4790,193,8177,5081,3157,411,5267,5305,11861
10745,16104,8407,11940,4270,11356,8255,4660,9283,15660,12315
10746,3461,4732,11024,11061,5689,13271,10944,14861,6513,4474
10747,12333,10315,14183,1215,11902,16015,8789,12150,2151,7412
10748,13000,5501,9494,1571,2983,1518,12741,5955,1397,7929
10749,12174,5284,7141,2145,13449,9040,7782,10953,8637,14332
10750,9399,244,11731,15613,5416,1467,10489,1080,819,4
10751,7574,1324,14938,13647,12136,2877,14386,2821,8658,7088
10752,14365,1342,12884,6504,15310,161,6602,13815,9874,13604
10753,504,2007,14282,5887,13299,3239,4403,3692,2273,9185
10754,14622,13095,14814,14538,8103,11860,11681,986,10327,14412
10755,5998,8169,8067,8092,11270,14322,10998,10784,2931,12300
10756,6024,2458,9149,14709,12681,4463,5334,9791,9195,9776
10757,14806,13160,5582,2504,15889,8803,4996,3813,13145,15562
10758,8237,3376,6162,13613,6740,7999,5291,7869,9870,4820
10759,14203,10709,9167,15776,861,15145,1195,13668,11369,8629
10760,15418,5461,2205,10506,4077,4998,11106,11957,13759,15278
10761,15064,10106,7387,11780,12670,14830,7424,2538,10976,7377
10762,8869,9827,7734,14035,5759,3091,1795,11284,2438,14425
10763,14320,10469,4320,7343,8190,4415,9538,14688,12028,9816
10764,13293,6589,8533,6018,14200,14296,15660,14001,11873,12320
10765,5364,14638,2967,12118,647,3899,5321,3845,5212,5072
10766,5681,7103,8564,9330,6166,9295,257,4099,146,12661
10767,8139,9470,13755,11165,7193,10141,4300,10456,3369,4177
10768,5592,816,3685,5091,11213,109,2991,13555,724,4213
10769,1334,12267,15069,4436,12669,10887,219,14572,6646,1405
10770,9226,7702,13499,8079,9872,418,1980,9474,9352,4195
10771,7099,8311,6666,10190,15805,11028,706,3754,11499,3290
10772,5529,8191,12070,1899,153,4331,4129,12134,5246,4149
10773,16032,14264,6087,1400,8380,11254,11454,12747,14416,6254
10774,906,7795,4669,2477,3211,1352,15779,436,4641,569
10775,9744,3205,11113,4209,3524,5690,6522,15010,8193,14564
10776,3960,6055,11497,869,5464,2040,9491,12604,12022,7882
10777,15552,2822,7673,9624,13964,4468,5178,14887,11674,14705
10778,4337,1309,1671,8221,559,2050,5733,10015,15749,8118
10779,12451,738,15147,1160,7837,2750,12351,1190,1906,3525
10780,6216,15452,8744,6033,12018,6857,537,7137,1799,433
10781,5974,8004,2851,10347,5707,8507,6755,4422,13770,15942
10782,12775,10502,12521,3504,13348,8292,13486,10215,14332,5082
10783,2234,9211,9290,10999,9445,4532,1885,5719,5469,10884
10784,8169,10755,2931,3582,12300,10998,8466,8067,2833,5998
10785,4469,353,9733,1628,10805,10847,3369,6570,5851,14924
10786,11080,13511,2476,8327,9603,8863,8309,1161,4298,10251
10787,3738,10767,2126,7123,9481,9380,2222,14924,11182,13352
10788,8466,11270,8092,10755,3196,8067,2833,12419,14242,616
10789,11671,10811,14847,10427,7320,9394,13333,12675,2754,8892
10790,6887,14941,3476,1717,12475,10377,14040,2732,4394,8327
10791,1582,389,11169,954,2668,14217,3581,15004,13230,5015
10792,12918,7650,7147,1373,9629,14501,4717,478,10255,6522
10793,3515,5569,4199,8061,7497,3611,9536,3744,1440,3365
10794,4816,3816,843,5099,14205,15617,9849,13909,9521,4936
10795,9740,11094,7414,545,3977,10668,1213,11109,3639,9717
10796,15026,14583,3186,13311,11433,6752,11848,15690,1743,12795
10797,11163,6661,5494,6143,5607,3547,9672,11689,5367,4533
10798,7311,10443,10960,3661,8750,13159,2088,8212,14309,10419
10799,4533,2219,11226,1121,12484,2801,5139,60,11287,2950
10800,11857,11808,13572,9864,11855,11419,5428,11431,5963,16065
10801,10570,14322,9697,8593,7505,963,14034,12166,15299,14231
10802,14450,1888,9244,14700,16107,13604,8025,3915,12846,6308
10803,3034,15555,6138,5636,15522,12838,644,15585,4212,545
10804,14565,9370,4801,13571,4761,9475,3539,4822,7694,4233
10805,10785,4469,353,9810,8278,6971,15755,5926,5437,10726
10806,4955,3824,3241,3680,15673,1001,13308,8534,16084,9825
10807,10360,9564,3472,4923,220,802,1945,11474,11063,4253
10808,14868,883,8798,7439,2630,3944,14057,3977,2689,15585
10809,2030,8961,4645,3858,10255,11018,15299,7370,1076,4828
10810,9623,9632,4341,2147,9049,5902,14587,14511,13518,15770
